arr_delay,dep_delay,carrier,tailnum,origin,dest,distance,time
-11,-6,OO,N503SY,LAX,ABQ,677,2022-11-04T07:00:00Z
-25,3,DL,N176DN,LAX,JFK,2475,2022-11-04T07:45:00Z
-9,-6,OO,N501SY,LAX,OKC,1187,2022-11-04T09:22:00Z
133,140,B6,N945JT,LAX,MIA,2342,2022-11-04T10:45:00Z
-3,-7,WN,N449WN,LAX,SMF,373,2022-11-04T12:35:00Z
16,-1,DL,N196DN,LAX,ATL,1947,2022-11-04T13:00:00Z
21,32,WN,N7886A,LAX,SMF,373,2022-11-04T14:20:00Z
50,5,B6,N629JB,LAX,LAS,236,2022-11-04T15:20:00Z
0,-2,AA,N154AA,LAX,DFW,1235,2022-11-04T15:30:00Z
-5,-7,UA,N73259,LAX,DEN,862,2022-11-04T18:45:00Z
3,0,AS,N253AK,LAX,SEA,954,2022-11-04T19:55:00Z
12,17,OO,N109SY,LAX,SAN,109,2022-11-04T22:35:00Z
10,-3,UA,N69810,LAX,MCO,2218,2022-11-04T23:12:00Z
-22,-1,AA,N117AN,LAX,JFK,2475,2022-11-05T06:30:00Z
-22,0,DL,N595NW,LAX,MSP,1535,2022-11-05T11:53:00Z
-6,-3,UA,N21108,LAX,EWR,2454,2022-11-05T13:05:00Z
-23,-5,DL,N723TW,LAX,BOS,2611,2022-11-05T13:15:00Z
-20,-4,AA,N455AN,LAX,DCA,2311,2022-11-05T13:25:00Z
13,-4,DL,N354NB,LAX,SFO,337,2022-11-05T15:57:00Z
1,-2,DL,N410DZ,LAX,HNL,2556,2022-11-05T17:15:00Z
-15,-8,OO,N175SY,LAX,EUG,748,2022-11-06T08:25:00Z
-9,-10,AA,N948NN,LAX,AUS,1242,2022-11-06T08:37:00Z
-13,-3,DL,N864DN,LAX,TPA,2158,2022-11-06T10:59:00Z
9,10,DL,N544US,LAX,ATL,1947,2022-11-06T11:15:00Z
-21,-10,NK,N939NK,LAX,DFW,1235,2022-11-06T13:05:00Z
-36,-10,B6,N976JT,LAX,BOS,2611,2022-11-06T13:55:00Z
-27,-10,AS,N478AS,LAX,PDX,834,2022-11-06T18:30:00Z
-21,-5,UA,N57864,LAX,DEN,862,2022-11-06T20:22:00Z
-20,-3,WN,N492WN,LAX,LAS,236,2022-11-07T05:30:00Z
0,-2,AA,N452AN,LAX,MIA,2342,2022-11-07T06:00:00Z
-13,2,WN,N8764Q,LAX,HNL,2556,2022-11-07T07:15:00Z
4,36,AS,N461AS,LAX,EWR,2454,2022-11-07T10:35:00Z
-15,-4,DL,N889DN,LAX,MCO,2218,2022-11-07T10:40:00Z
-23,-7,OO,N250SY,LAX,RNO,391,2022-11-07T14:33:00Z
-23,-10,UA,N18220,LAX,IAH,1379,2022-11-07T15:25:00Z
-2,0,OO,N406SY,LAX,SFO,337,2022-11-07T17:00:00Z
-14,-8,OO,N152SY,LAX,COS,833,2022-11-07T19:05:00Z
-3,12,OO,N250SY,LAX,ABQ,677,2022-11-07T19:10:00Z
-1,-1,OO,N514SY,LAX,SJC,308,2022-11-07T20:42:00Z
-4,-1,AA,N991AU,LAX,DFW,1235,2022-11-08T06:00:00Z
-9,7,AA,N404AN,LAX,MIA,2342,2022-11-08T08:20:00Z
3,8,UA,N27539,LAX,IAD,2288,2022-11-08T10:15:00Z
-31,3,DL,N591NW,LAX,MSP,1535,2022-11-08T13:41:00Z
37,36,OO,N173SY,LAX,SFO,337,2022-11-08T14:10:00Z
29,64,AA,N963NN,LAX,ORD,1744,2022-11-08T17:51:00Z
-2,4,DL,N329DN,LAX,ATL,1947,2022-11-08T21:45:00Z
-9,0,DL,N171DN,LAX,JFK,2475,2022-11-08T22:10:00Z
-2,6,UA,N38459,LAX,IAH,1379,2022-11-08T23:59:00Z
-18,0,WN,N8631A,LAX,SMF,373,2022-11-09T05:45:00Z
-9,-4,AS,N928AK,LAX,SEA,954,2022-11-09T06:00:00Z
-14,-5,DL,N195DN,LAX,JFK,2475,2022-11-09T07:40:00Z
-3,0,UA,N209UA,LAX,IAD,2288,2022-11-09T08:20:00Z
-18,-8,DL,N307DU,LAX,IAH,1379,2022-11-09T08:31:00Z
9,-2,AS,N531AS,LAX,HNL,2556,2022-11-09T10:10:00Z
-11,-5,AA,N980UY,LAX,CLT,2125,2022-11-09T11:30:00Z
-26,0,DL,N179DN,LAX,JFK,2475,2022-11-09T16:40:00Z
-15,-8,OO,N305SY,LAX,RNO,391,2022-11-09T19:42:00Z
-37,-8,UA,N16008,LAX,ORD,1744,2022-11-09T23:58:00Z
3,-6,AA,N105NN,LAX,JFK,2475,2022-11-10T07:30:00Z
-18,-6,AA,N422AN,LAX,DCA,2311,2022-11-10T08:00:00Z
-5,-3,B6,N976JT,LAX,MIA,2342,2022-11-10T10:45:00Z
-29,-8,AA,N110AN,LAX,BOS,2611,2022-11-10T14:35:00Z
-10,-3,OO,N407SY,LAX,STS,400,2022-11-10T14:45:00Z
-8,-3,UA,N78509,LAX,IAD,2288,2022-11-10T16:44:00Z
2,-8,OO,N168SY,LAX,COS,833,2022-11-10T19:05:00Z
-3,5,WN,N8709Q,LAX,SMF,373,2022-11-10T20:50:00Z
18,18,DL,N303DN,LAX,MSP,1535,2022-11-10T23:45:00Z
-16,-6,DL,N826DN,LAX,BNA,1797,2022-11-11T07:00:00Z
22,4,NK,N950NK,LAX,ORD,1744,2022-11-11T08:30:00Z
-28,-6,WN,N7723E,LAX,SMF,373,2022-11-11T08:50:00Z
23,-6,UA,N47505,LAX,IAH,1379,2022-11-11T10:23:00Z
-13,-1,DL,N548US,LAX,SEA,954,2022-11-11T11:52:00Z
-16,-1,OO,N241SY,LAX,RNO,391,2022-11-11T14:10:00Z
-14,-7,UA,N47517,LAX,DEN,862,2022-11-11T16:11:00Z
-16,-10,AS,N248AK,LAX,PDX,834,2022-11-11T17:00:00Z
-8,1,WN,N8652B,LAX,OAK,337,2022-11-11T20:55:00Z
-31,-5,AA,N113AN,LAX,JFK,2475,2022-11-12T06:30:00Z
51,70,DL,N823DN,LAX,RDU,2239,2022-11-12T10:20:00Z
-13,21,DL,N3764D,LAX,TPA,2158,2022-11-12T11:14:00Z
-17,4,AA,N107NN,LAX,JFK,2475,2022-11-12T11:45:00Z
-4,-1,WN,N7723E,LAX,SFO,337,2022-11-12T14:15:00Z
6,15,OO,N516SY,LAX,ABQ,677,2022-11-12T17:01:00Z
0,15,AA,N947AN,LAX,SAT,1211,2022-11-12T19:12:00Z
5,21,AA,N922US,LAX,DFW,1235,2022-11-13T06:00:00Z
-6,-1,UA,N465UA,LAX,SFO,337,2022-11-13T08:15:00Z
-3,11,UA,N214UA,LAX,ORD,1744,2022-11-13T08:20:00Z
50,47,B6,N929JB,LAX,EWR,2454,2022-11-13T10:17:00Z
4,4,UA,N780UA,LAX,DEN,862,2022-11-13T12:55:00Z
10,11,DL,N511DE,LAX,OGG,2486,2022-11-13T17:25:00Z
1,-8,NK,N964NK,LAX,LAS,236,2022-11-13T17:30:00Z
9,-3,DL,N125DN,LAX,SLC,590,2022-11-13T19:03:00Z
22,17,AA,N661AW,LAX,SFO,337,2022-11-13T20:39:00Z
-4,-2,DL,N803DN,LAX,SLC,590,2022-11-14T07:00:00Z
-11,-1,OO,N187SY,LAX,SJC,308,2022-11-14T08:15:00Z
-6,0,UA,N12216,LAX,IAH,1379,2022-11-14T08:23:00Z
-21,-4,B6,N986JB,LAX,FLL,2343,2022-11-14T08:29:00Z
-8,-8,AS,N855VA,LAX,IAD,2288,2022-11-14T08:40:00Z
0,-4,OO,N516SY,LAX,SMF,373,2022-11-14T09:45:00Z
100,107,DL,N307DU,LAX,LAS,236,2022-11-14T17:40:00Z
19,27,WN,N7849A,LAX,STL,1592,2022-11-14T18:35:00Z
7,23,WN,N283WN,LAX,DEN,862,2022-11-14T19:10:00Z
20,0,B6,N566JB,LAX,SFO,337,2022-11-14T19:19:00Z
-19,-2,B6,N969JT,LAX,MIA,2342,2022-11-14T21:05:00Z
9,26,UA,N27515,LAX,MCO,2218,2022-11-14T23:12:00Z
-7,5,DL,N820DN,LAX,MCO,2218,2022-11-14T23:41:00Z
-30,-7,AA,N429AN,LAX,PHL,2402,2022-11-15T06:25:00Z
-4,6,DL,N365NB,LAX,PDX,834,2022-11-15T06:45:00Z
-22,-5,AA,N105NN,LAX,JFK,2475,2022-11-15T07:30:00Z
0,-10,AS,N855VA,LAX,IAD,2288,2022-11-15T08:40:00Z
5,16,WN,N463WN,LAX,SLC,590,2022-11-15T09:50:00Z
-6,-1,OO,N404SY,LAX,SFO,337,2022-11-15T10:20:00Z
3,-3,OO,N184SY,LAX,SLC,590,2022-11-15T12:20:00Z
-17,2,OO,N501SY,LAX,SEA,954,2022-11-15T15:26:00Z
-25,-7,NK,N612NK,LAX,IAH,1379,2022-11-15T17:20:00Z
-27,-12,UA,N77536,LAX,ITO,2449,2022-11-15T18:55:00Z
-17,-4,WN,N231WN,LAX,OAK,337,2022-11-15T19:20:00Z
-21,-10,DL,N365NB,LAX,PDX,834,2022-11-15T20:25:00Z
-14,-6,DL,N897DN,LAX,LAS,236,2022-11-15T20:53:00Z
164,169,DL,N312DU,LAX,SMF,373,2022-11-15T22:10:00Z
15,26,NK,N643NK,LAX,ORD,1744,2022-11-15T23:15:00Z
-26,-10,B6,N943JT,LAX,JFK,2475,2022-11-16T05:45:00Z
-13,-3,DL,N337NB,LAX,PDX,834,2022-11-16T06:45:00Z
2,-3,WN,N948WN,LAX,TUS,451,2022-11-16T07:00:00Z
5,-4,WN,N500WR,LAX,MSY,1670,2022-11-16T08:20:00Z
4,-5,OO,N270SY,LAX,BOI,674,2022-11-16T10:59:00Z
-8,-3,OO,N108SY,LAX,RDM,726,2022-11-16T12:46:00Z
4,10,AA,N117AN,LAX,BOS,2611,2022-11-16T14:35:00Z
-14,-2,WN,N8653A,LAX,SJC,308,2022-11-16T15:20:00Z
6,28,DL,N307DU,LAX,IAH,1379,2022-11-16T18:59:00Z
-24,2,AA,N402AN,LAX,MIA,2342,2022-11-16T21:30:00Z
-24,-11,DL,N351NB,LAX,SFO,337,2022-11-16T22:28:00Z
27,32,NK,N940NK,LAX,EWR,2454,2022-11-17T07:55:00Z
4,-3,AA,N154UW,LAX,CLT,2125,2022-11-17T09:14:00Z
-10,1,OO,N192SY,LAX,STS,400,2022-11-17T09:40:00Z
-12,1,AA,N455AN,LAX,PHL,2402,2022-11-17T11:40:00Z
11,15,WN,N8633A,LAX,LAS,236,2022-11-17T12:30:00Z
-14,2,DL,N901DN,LAX,BNA,1797,2022-11-17T12:44:00Z
-20,-6,AA,N444UW,LAX,OGG,2486,2022-11-17T15:30:00Z
49,40,AA,N755US,LAX,PDX,834,2022-11-17T18:18:00Z
7,13,OO,N406SY,LAX,LAS,236,2022-11-17T20:20:00Z
-18,0,AA,N423AN,LAX,MIA,2342,2022-11-17T21:30:00Z
-31,-7,B6,N991JT,LAX,FLL,2343,2022-11-18T08:19:00Z
-1,-7,AS,N846VA,LAX,SEA,954,2022-11-18T10:00:00Z
13,10,AA,N157UW,LAX,ORD,1744,2022-11-18T12:30:00Z
-2,-2,OO,N176SY,LAX,SJC,308,2022-11-18T12:35:00Z
1,42,B6,N962JT,LAX,EWR,2454,2022-11-18T13:31:00Z
2,3,AA,N957NN,LAX,PHX,370,2022-11-18T16:37:00Z
-21,-9,OO,N205SY,LAX,BOI,674,2022-11-18T18:45:00Z
-9,-4,OO,N404SY,LAX,BOI,674,2022-11-18T19:55:00Z
-10,1,UA,N63820,LAX,DEN,862,2022-11-18T20:25:00Z
-2,31,UA,N76533,LAX,IAD,2288,2022-11-18T21:36:00Z
-23,-3,AA,N109NN,LAX,BOS,2611,2022-11-18T22:45:00Z
-25,-5,DL,N186DN,LAX,ATL,1947,2022-11-18T22:50:00Z
-10,-2,UA,N204UA,LAX,EWR,2454,2022-11-18T23:45:00Z
-6,-1,AS,N923VA,LAX,SEA,954,2022-11-19T08:00:00Z
-10,-3,OO,N177SY,LAX,SEA,954,2022-11-19T10:00:00Z
-10,-2,WN,N8691A,LAX,LAS,236,2022-11-19T12:15:00Z
-20,-2,DL,N340NB,LAX,SFO,337,2022-11-19T13:30:00Z
-8,0,AS,N433AS,LAX,TPA,2158,2022-11-19T15:30:00Z
60,67,WN,N8658A,LAX,DAL,1246,2022-11-19T17:40:00Z
1,-1,DL,N334NW,LAX,DFW,1235,2022-11-19T18:37:00Z
-2,-5,OO,N463SW,LAX,PRC,346,2022-11-19T19:00:00Z
-19,-4,B6,N984JB,LAX,JFK,2475,2022-11-19T20:45:00Z
-26,-5,B6,N961JT,LAX,MIA,2342,2022-11-19T21:05:00Z
8,21,AA,N927UW,LAX,DFW,1235,2022-11-20T00:59:00Z
-18,-6,B6,N923JB,LAX,JFK,2475,2022-11-20T05:45:00Z
74,77,OO,N152SY,LAX,MRY,266,2022-11-20T08:23:00Z
50,48,NK,N620NK,LAX,AUS,1242,2022-11-20T09:09:00Z
4,0,AA,N108NN,LAX,JFK,2475,2022-11-20T10:20:00Z
12,0,WN,N8803L,LAX,LAS,236,2022-11-20T12:30:00Z
-11,-5,NK,N902NK,LAX,IAH,1379,2022-11-20T13:39:00Z
-25,-8,AA,N454AL,LAX,OGG,2486,2022-11-20T15:30:00Z
-6,-6,AA,N842NN,LAX,PHX,370,2022-11-20T16:37:00Z
24,39,NK,N620NK,LAX,IAH,1379,2022-11-20T17:20:00Z
-3,1,WN,N8744B,LAX,LAS,236,2022-11-20T20:15:00Z
4,0,UA,N17133,LAX,EWR,2454,2022-11-20T21:30:00Z
-5,0,DL,N125DN,LAX,ATL,1947,2022-11-20T23:50:00Z
7,-2,AA,N440AN,LAX,DCA,2311,2022-11-21T08:00:00Z
-11,-3,OO,N193SY,LAX,SJC,308,2022-11-21T08:25:00Z
-11,-2,OO,N507SY,LAX,OKC,1187,2022-11-21T09:00:00Z
-1,-4,OO,N516SY,LAX,XNA,1371,2022-11-21T09:32:00Z
-6,-4,UA,N75861,LAX,ORD,1744,2022-11-21T16:25:00Z
-17,7,DL,N820DX,LAX,KOA,2504,2022-11-21T16:50:00Z
-13,-3,DL,N837DN,LAX,SLC,590,2022-11-21T17:21:00Z
-6,-5,AA,N755US,LAX,STL,1592,2022-11-21T18:24:00Z
-11,-2,AA,N986AN,LAX,FLL,2343,2022-11-21T21:21:00Z
-17,-1,DL,N183DN,LAX,JFK,2475,2022-11-21T21:50:00Z
-6,-1,WN,N8312C,LAX,SFO,337,2022-11-22T06:10:00Z
-50,3,UA,N66848,LAX,KOA,2504,2022-11-22T09:00:00Z
-1,2,AA,N919US,LAX,ORD,1744,2022-11-22T09:10:00Z
1,-3,OO,N271SY,LAX,BOI,674,2022-11-22T10:59:00Z
-8,-2,AA,N131NN,LAX,CLT,2125,2022-11-22T11:30:00Z
-20,-2,DL,N355DN,LAX,MSP,1535,2022-11-22T11:57:00Z
13,9,OO,N408SY,LAX,BOI,674,2022-11-22T13:10:00Z
-9,-8,OO,N252SY,LAX,RNO,391,2022-11-22T19:42:00Z
9,-1,AA,N446AN,LAX,DFW,1235,2022-11-22T23:59:00Z
10,-1,DL,N127DN,LAX,DTW,1979,2022-11-23T05:20:00Z
6,-3,UA,N57864,LAX,ORD,1744,2022-11-23T07:00:00Z
-7,-1,WN,N464WN,LAX,OAK,337,2022-11-23T07:40:00Z
8,9,NK,N601NK,LAX,LAS,236,2022-11-23T09:40:00Z
-6,-3,AA,N578UW,LAX,CLT,2125,2022-11-23T11:30:00Z
4,10,WN,N920WN,LAX,SJC,308,2022-11-23T19:15:00Z
-7,-7,OO,N409SY,LAX,BOI,674,2022-11-23T19:55:00Z
13,-2,OO,N301SY,LAX,GEG,945,2022-11-23T20:49:00Z
-3,-2,DL,N311DU,LAX,SMF,373,2022-11-23T22:10:00Z
-19,-3,WN,N7866A,LAX,PHX,370,2022-11-23T22:40:00Z
-2,-1,OO,N284SY,LAX,SJC,308,2022-11-24T07:15:00Z
-17,-1,DL,N316NB,LAX,PDX,834,2022-11-24T10:00:00Z
-10,-3,DL,N340DN,LAX,SLC,590,2022-11-24T11:36:00Z
-10,-12,AA,N445AA,LAX,ORD,1744,2022-11-24T12:30:00Z
-8,-9,OO,N133SY,LAX,SBP,156,2022-11-24T12:40:00Z
2,-1,NK,N934NK,LAX,BNA,1797,2022-11-24T19:01:00Z
-17,-11,AS,N537AS,LAX,SEA,954,2022-11-25T06:00:00Z
73,67,WN,N7814B,LAX,DAL,1246,2022-11-25T07:45:00Z
22,-6,OO,N784SK,LAX,ASE,737,2022-11-25T08:15:00Z
-22,-6,WN,N278WN,LAX,PHX,370,2022-11-25T09:10:00Z
-6,-3,OO,N406SY,LAX,SFO,337,2022-11-25T13:50:00Z
-11,-7,OO,N514SY,LAX,SEA,954,2022-11-25T19:00:00Z
0,0,WN,N8324A,LAX,SAT,1211,2022-11-26T07:00:00Z
21,1,HA,N208HA,LAX,LIH,2615,2022-11-26T08:55:00Z
-8,-5,OO,N505SY,LAX,PDX,834,2022-11-26T09:17:00Z
18,9,HA,N370HA,LAX,HNL,2556,2022-11-26T10:00:00Z
13,25,WN,N281WN,LAX,LAS,236,2022-11-26T10:45:00Z
-13,1,WN,N8807L,LAX,ELP,715,2022-11-26T11:30:00Z
0,-9,AA,N822NN,LAX,AUS,1242,2022-11-26T16:32:00Z
3,-2,AA,N837NN,LAX,ORD,1744,2022-11-26T17:51:00Z
46,-4,NK,N957NK,LAX,ORD,1744,2022-11-26T23:15:00Z
-15,-1,WN,N8808Q,LAX,OAK,337,2022-11-27T10:20:00Z
-2,0,OO,N510SY,LAX,DEN,862,2022-11-27T10:36:00Z
0,-9,OO,N290SY,LAX,BOI,674,2022-11-27T10:59:00Z
-23,-1,DL,N199DN,LAX,JFK,2475,2022-11-27T11:25:00Z
-18,-2,DL,N122DN,LAX,MSP,1535,2022-11-27T11:57:00Z
19,29,DL,N382DN,LAX,DTW,1979,2022-11-27T13:10:00Z
3,2,DL,N549US,LAX,SLC,590,2022-11-27T13:25:00Z
-19,-6,OO,N502SY,LAX,ELP,715,2022-11-27T15:33:00Z
-10,-7,AS,N630VA,LAX,PDX,834,2022-11-27T18:25:00Z
17,-6,AA,N453AA,LAX,HNL,2556,2022-11-27T18:37:00Z
-15,1,WN,N8665D,LAX,MDW,1750,2022-11-27T18:55:00Z
43,50,NK,N934NK,LAX,DTW,1979,2022-11-28T07:45:00Z
-6,5,WN,N418WN,LAX,LAS,236,2022-11-28T09:40:00Z
9,-9,UA,N19136,LAX,EWR,2454,2022-11-28T10:25:00Z
10,-3,OO,N502SY,LAX,SEA,954,2022-11-28T15:26:00Z
-8,-4,OO,N505SY,LAX,ELP,715,2022-11-28T15:49:00Z
-19,-1,DL,N823DN,LAX,MSP,1535,2022-11-28T16:15:00Z
-13,3,B6,N983JT,LAX,JFK,2475,2022-11-28T16:35:00Z
-15,-4,AA,N831NN,LAX,AUS,1242,2022-11-28T18:55:00Z
0,25,DL,N354DN,LAX,DTW,1979,2022-11-29T07:00:00Z
-8,23,B6,N2105J,LAX,BOS,2611,2022-11-29T07:30:00Z
183,-4,AS,N453AS,LAX,SEA,954,2022-11-29T08:00:00Z
29,-6,UA,N14214,LAX,IAH,1379,2022-11-29T08:23:00Z
22,18,NK,N634NK,LAX,AUS,1242,2022-11-29T09:09:00Z
7,33,AA,N439AN,LAX,PHL,2402,2022-11-29T15:55:00Z
-5,0,WN,N273WN,LAX,DEN,862,2022-11-29T16:10:00Z
7,13,B6,N641JB,LAX,MCO,2218,2022-11-29T23:35:00Z
-11,12,AS,N491AS,LAX,IAD,2288,2022-11-30T09:40:00Z
10,15,WN,N8745K,LAX,SLC,590,2022-11-30T09:50:00Z
-9,-3,B6,N961JT,LAX,JFK,2475,2022-11-30T11:15:00Z
1,6,B6,N990JL,LAX,FLL,2343,2022-11-30T12:30:00Z
-7,16,DL,N355NB,LAX,PDX,834,2022-11-30T13:40:00Z
31,14,AA,N437AN,LAX,HNL,2556,2022-11-30T14:27:00Z
-19,-7,AA,N107NN,LAX,BOS,2611,2022-11-30T14:40:00Z
-19,-5,DL,N304DU,LAX,LAS,236,2022-11-30T17:40:00Z
-13,-5,OO,N501SY,LAX,DEN,862,2022-11-30T19:41:00Z
163,173,WN,N8329B,LAX,SMF,373,2022-11-30T20:40:00Z
-15,-5,UA,N422UA,LAX,TPA,2158,2022-11-30T22:45:00Z
-19,-4,WN,N928WN,LAX,SJC,308,2022-12-01T08:10:00Z
-13,1,B6,N985JT,LAX,FLL,2343,2022-12-01T08:29:00Z
-38,-9,B6,N961JT,LAX,JFK,2475,2022-12-01T09:54:00Z
-26,-3,DL,N129DN,LAX,ATL,1947,2022-12-01T10:32:00Z
-13,-2,OO,N961SW,LAX,RDD,501,2022-12-01T13:06:00Z
-21,-5,AA,N179UW,LAX,CLT,2125,2022-12-01T13:31:00Z
59,80,OO,N295SY,LAX,RNO,391,2022-12-01T14:30:00Z
-20,-6,WN,N462WN,LAX,PHX,370,2022-12-01T14:40:00Z
21,44,DL,N829DN,LAX,SLC,590,2022-12-01T17:00:00Z
-21,0,DL,N718TW,LAX,BOS,2611,2022-12-01T21:33:00Z
-14,-6,OO,N148SY,LAX,SBP,156,2022-12-01T22:35:00Z
-22,-8,UA,N497UA,LAX,SFO,337,2022-12-01T22:36:00Z
-9,-1,WN,N7865A,LAX,SMF,373,2022-12-02T07:10:00Z
-19,-7,DL,N505DZ,LAX,MCO,2218,2022-12-02T07:35:00Z
0,30,DL,N106DN,LAX,ATL,1947,2022-12-02T09:13:00Z
15,7,OO,N509SY,LAX,SMF,373,2022-12-02T09:50:00Z
45,42,WN,N8775Q,LAX,AUS,1242,2022-12-02T10:20:00Z
-30,-5,UA,N13113,LAX,IAD,2288,2022-12-02T12:55:00Z
23,28,AA,N105NN,LAX,JFK,2475,2022-12-02T13:00:00Z
42,50,DL,N535US,LAX,SLC,590,2022-12-02T13:35:00Z
-15,26,DL,N180DN,LAX,JFK,2475,2022-12-02T15:05:00Z
-10,-2,WN,N1809U,LAX,AUS,1242,2022-12-02T19:20:00Z
-4,-6,OO,N520SY,LAX,TUS,451,2022-12-02T19:30:00Z
-3,11,OO,N311SY,LAX,SJC,308,2022-12-02T21:09:00Z
-6,0,OO,N242SY,LAX,SJC,308,2022-12-03T07:11:00Z
-31,-11,B6,N964JT,LAX,JFK,2475,2022-12-03T07:38:00Z
-19,-3,DL,N364NW,LAX,AUS,1242,2022-12-03T08:50:00Z
-28,-11,OO,N517SY,LAX,ELP,715,2022-12-03T08:54:00Z
13,1,B6,N565JB,LAX,LAS,236,2022-12-03T10:35:00Z
15,34,WN,N422WN,LAX,LAS,236,2022-12-03T10:45:00Z
-37,1,DL,N111DC,LAX,MSP,1535,2022-12-03T11:57:00Z
-30,-7,OO,N503SY,LAX,SEA,954,2022-12-03T15:22:00Z
-23,-6,DL,N327NB,LAX,DEN,862,2022-12-03T15:37:00Z
1,19,AS,N546AS,LAX,PDX,834,2022-12-04T06:00:00Z
-5,2,WN,N1803U,LAX,HNL,2556,2022-12-04T07:10:00Z
0,-9,DL,N339NB,LAX,DEN,862,2022-12-04T08:46:00Z
-13,19,AA,N931AM,LAX,ORD,1744,2022-12-04T08:53:00Z
13,21,OO,N295SY,LAX,TUS,451,2022-12-04T09:24:00Z
29,50,DL,N333DX,LAX,SLC,590,2022-12-04T10:24:00Z
-4,-8,HA,N226HA,LAX,KOA,2504,2022-12-04T11:00:00Z
-27,0,AA,N415AN,LAX,DCA,2311,2022-12-04T13:25:00Z
51,56,WN,N8748Q,LAX,SJC,308,2022-12-04T17:30:00Z
39,46,WN,N925WN,LAX,DAL,1246,2022-12-04T17:55:00Z
7,-2,WN,N426WN,LAX,SAT,1211,2022-12-05T08:50:00Z
-26,1,DL,N917DU,LAX,SEA,954,2022-12-05T09:40:00Z
-7,-2,WN,N8559Q,LAX,SLC,590,2022-12-05T09:50:00Z
-23,12,WN,N8699A,LAX,MDW,1750,2022-12-05T12:10:00Z
-29,-8,UA,N69833,LAX,ORD,1744,2022-12-05T14:16:00Z
-41,0,AA,N111ZM,LAX,BOS,2611,2022-12-05T14:40:00Z
-14,-7,OO,N179SY,LAX,SJC,308,2022-12-05T15:25:00Z
26,18,DL,N304DU,LAX,LAS,236,2022-12-05T17:40:00Z
-30,-7,UA,N464UA,LAX,DEN,862,2022-12-05T18:59:00Z
-24,-4,OO,N310SY,LAX,TUS,451,2022-12-05T19:22:00Z
23,44,B6,N946JL,LAX,JFK,2475,2022-12-06T00:59:00Z
-38,-6,WN,N747SA,LAX,DAL,1246,2022-12-06T05:20:00Z
-34,-4,WN,N259WN,LAX,DEN,862,2022-12-06T05:25:00Z
-6,-1,OO,N256SY,LAX,SJC,308,2022-12-06T07:11:00Z
-24,-7,WN,N8788L,LAX,MSY,1670,2022-12-06T08:20:00Z
-32,-7,AA,N981NN,LAX,IND,1814,2022-12-06T10:38:00Z
-10,-7,OO,N144SY,LAX,MFR,630,2022-12-06T12:41:00Z
-27,-6,AS,N921VA,LAX,FLL,2343,2022-12-06T12:55:00Z
-19,-7,DL,N334NB,LAX,SFO,337,2022-12-06T13:43:00Z
-19,-7,DL,N338NB,LAX,SFO,337,2022-12-06T15:48:00Z
-12,0,WN,N404WN,LAX,OAK,337,2022-12-06T16:30:00Z
-34,-8,OO,N520SY,LAX,DEN,862,2022-12-06T19:41:00Z
-47,-8,UA,N37522,LAX,ORD,1744,2022-12-06T23:09:00Z
-2,-2,WN,N7873A,LAX,OAK,337,2022-12-07T07:30:00Z
12,30,WN,N8735L,LAX,DEN,862,2022-12-07T14:30:00Z
-30,-13,AS,N435AS,LAX,SEA,954,2022-12-07T15:00:00Z
-21,-3,DL,N920DU,LAX,SLC,590,2022-12-07T17:36:00Z
-11,-4,NK,N941NK,LAX,LAS,236,2022-12-07T18:55:00Z
-9,-9,UA,N76514,LAX,LAS,236,2022-12-07T18:59:00Z
-8,3,WN,N8616C,LAX,HOU,1390,2022-12-07T19:40:00Z
-18,-9,OO,N405SY,LAX,SFO,337,2022-12-07T20:15:00Z
-5,13,DL,N808DN,LAX,FLL,2343,2022-12-07T22:37:00Z
-51,-8,AS,N524AS,LAX,EWR,2454,2022-12-08T06:00:00Z
-11,2,WN,N220WN,LAX,PHX,370,2022-12-08T07:10:00Z
-45,-8,AA,N972NN,LAX,ORD,1744,2022-12-08T07:45:00Z
-23,-11,OO,N149SY,LAX,SAN,109,2022-12-08T09:00:00Z
-28,-5,AA,N421UW,LAX,HNL,2556,2022-12-08T09:01:00Z
12,11,OO,N151SY,LAX,BZN,902,2022-12-08T09:43:00Z
-8,5,WN,N8537Z,LAX,LAS,236,2022-12-08T11:25:00Z
-30,-1,B6,N923JB,LAX,JFK,2475,2022-12-08T12:40:00Z
-26,5,AA,N544UW,LAX,CLT,2125,2022-12-08T13:31:00Z
-11,4,AA,N928AM,LAX,DFW,1235,2022-12-08T18:30:00Z
-27,-6,UA,N87527,LAX,ITO,2449,2022-12-08T18:55:00Z
-31,6,DL,N129DN,LAX,CVG,1900,2022-12-08T22:45:00Z
1,2,UA,N68891,LAX,IAH,1379,2022-12-08T23:59:00Z
-9,-1,WN,N407WN,LAX,SJC,308,2022-12-09T08:10:00Z
-5,-7,UA,N17126,LAX,EWR,2454,2022-12-09T10:25:00Z
-33,4,AS,N508AS,LAX,OGG,2486,2022-12-09T13:30:00Z
-32,-7,NK,N947NK,LAX,ORD,1744,2022-12-09T14:15:00Z
-20,-1,AS,N413AS,LAX,SFO,337,2022-12-09T15:10:00Z
-25,-8,AA,N887NN,LAX,BNA,1797,2022-12-09T17:30:00Z
-26,-4,UA,N210UA,LAX,HNL,2556,2022-12-09T17:45:00Z
